"uuid","skill_name","level"
"63ddc4f3-ab64-460c-95ca-efe9b2097d54","Swift","INTERMEDIATE"
"196aec60-b448-4cd8-8228-6d15d70ffc38","Manual Testing","EXPERT"
"39e83a96-d289-489c-97ac-b6ae8e00b501","C#","NOVICE"
"39e83a96-d289-489c-97ac-b6ae8e00b501","C++","NOVICE"
"63d41d3e-4835-4fb2-b8a2-83f43857e56a","CSS","INTERMEDIATE"
"63d41d3e-4835-4fb2-b8a2-83f43857e56a","Distributed Queues","ADVANCED"
"63d41d3e-4835-4fb2-b8a2-83f43857e56a","Git","ADVANCED"
"63d41d3e-4835-4fb2-b8a2-83f43857e56a","Go","NOVICE"
"63d41d3e-4835-4fb2-b8a2-83f43857e56a","PowerShell","ADVANCED"
"63d41d3e-4835-4fb2-b8a2-83f43857e56a","SQL Server","ADVANCED"
"6f62484a-a2e3-42ca-a0db-9e8f8f62e744","C++","INTERMEDIATE"
"81004abb-0743-4d65-80da-3177422b6a04","Sketch","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Jenkins","INTERMEDIATE"
"26e4a51c-40d8-40fd-9aa1-43d7dc2ba09d","JavaScript","INTERMEDIATE"
"6f62484a-a2e3-42ca-a0db-9e8f8f62e744","SQL Server","ADVANCED"
"8b0d07fb-4a0e-4889-a43d-d2ae64df0d4f","AWS EC2","INTERMEDIATE"
"8b0d07fb-4a0e-4889-a43d-d2ae64df0d4f","AWS Cloudwatch","INTERMEDIATE"
"c777661c-3351-4de0-b115-9898ff62d1d8","Time Management","INTERMEDIATE"
"26e4a51c-40d8-40fd-9aa1-43d7dc2ba09d","Java","INTERMEDIATE"
"26e4a51c-40d8-40fd-9aa1-43d7dc2ba09d","Django","INTERMEDIATE"
"e6f44b9f-d259-4686-8acc-c8bf7036f098","Accessibility","INTERMEDIATE"
"0797fe1e-9f45-44f3-9f62-a939ba8ade7d","Leading Teams","INTERMEDIATE"
"f7020fea-b1af-4b14-affe-1014736f34f7","DevOps","ADVANCED"
"0331f1c0-3e77-4365-ab3c-1518ba69cbca","PostgreSQL","INTERMEDIATE"
"ee4b584a-c100-4c65-994d-95546b9e7f6f","Web UI Automation Testing","ADVANCED"
"4a9859b0-a3af-4559-af26-1ab942e92516","React","ADVANCED"
"275dc41d-38f3-4cd9-b583-51b5bfad033c","Written English","ADVANCED"
"4a9859b0-a3af-4559-af26-1ab942e92516","Python","ADVANCED"
"4a9859b0-a3af-4559-af26-1ab942e92516","BigQuery","INTERMEDIATE"
"4a9859b0-a3af-4559-af26-1ab942e92516","Git","ADVANCED"
"4a9859b0-a3af-4559-af26-1ab942e92516","Node.js","ADVANCED"
"cd920575-1633-4ed5-a9ea-b7ed4d7d5d88","Kotlin","INTERMEDIATE"
"4a9859b0-a3af-4559-af26-1ab942e92516","CSS","INTERMEDIATE"
"4a9859b0-a3af-4559-af26-1ab942e92516","Moustache","INTERMEDIATE"
"b96b3ac2-4241-4476-8f86-95e597d275a2","GCP","INTERMEDIATE"
"ff1ecb31-87d7-4456-a448-7bc92a0f2ec4","Airflow","INTERMEDIATE"
"ff1ecb31-87d7-4456-a448-7bc92a0f2ec4","React","NOVICE"
"ee4b584a-c100-4c65-994d-95546b9e7f6f","JavaScript","NOVICE"
"6f62484a-a2e3-42ca-a0db-9e8f8f62e744","Java","INTERMEDIATE"
"7cbf3d30-b1cf-46ad-bc44-bf1749a1b08d","MongoDB","NOVICE"
"4a9859b0-a3af-4559-af26-1ab942e92516","SQL","ADVANCED"
"c777661c-3351-4de0-b115-9898ff62d1d8","Verbal English Proficiency","INTERMEDIATE"
"81004abb-0743-4d65-80da-3177422b6a04","Collaboration","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Trello","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Ruby on Rails","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Selenium","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Go","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","UX Writing","INTERMEDIATE"
"4a9859b0-a3af-4559-af26-1ab942e92516","AngularJs","NOVICE"
"70fdc0cc-8ac3-4471-a07e-358ade292063","Style Guides","ADVANCED"
"63053b05-1aab-42f4-b0b6-91d2c6048b36","DNS","ADVANCED"
"70fdc0cc-8ac3-4471-a07e-358ade292063","Iconography","ADVANCED"
"70fdc0cc-8ac3-4471-a07e-358ade292063","Mobile Design","EXPERT"
"70fdc0cc-8ac3-4471-a07e-358ade292063","Photo Editing","ADVANCED"
"974b9f03-7ffb-4811-b7c6-87aeae34e77b","github","INTERMEDIATE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","TestCafe","INTERMEDIATE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Photography","NOVICE"
"8b8c3526-5a51-4b24-b69b-e903a1c5877a","InVision","INTERMEDIATE"
"8b8c3526-5a51-4b24-b69b-e903a1c5877a","Adobe Creative Suite","INTERMEDIATE"
"ff1ecb31-87d7-4456-a448-7bc92a0f2ec4","AWS SQS","ADVANCED"
"e65c029c-430d-41e1-b677-b7318576ba9b","SQL","NOVICE"
"8b8c3526-5a51-4b24-b69b-e903a1c5877a","Information Architecture","INTERMEDIATE"
"63053b05-1aab-42f4-b0b6-91d2c6048b36","Continuous Integration","ADVANCED"
"80582522-a860-4d46-a9b1-e596f0f3bba1","Elixir","NOVICE"
"8b8c3526-5a51-4b24-b69b-e903a1c5877a","CSS","INTERMEDIATE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Angular","NOVICE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Kubernetes","NOVICE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Cucumber","NOVICE"
"4a9859b0-a3af-4559-af26-1ab942e92516","MongoDB","ADVANCED"
"b96b3ac2-4241-4476-8f86-95e597d275a2","BigQuery","INTERMEDIATE"
"974b9f03-7ffb-4811-b7c6-87aeae34e77b","Selenium","ADVANCED"
"974b9f03-7ffb-4811-b7c6-87aeae34e77b","C#","ADVANCED"
"80a18e1d-34b5-46ae-ab44-2c9d1a16258b","ASP","ADVANCED"
"6f62484a-a2e3-42ca-a0db-9e8f8f62e744","Git","ADVANCED"
"4dcff6bc-3916-44db-9efa-42e450798902","Bash","ADVANCED"
"8b0d07fb-4a0e-4889-a43d-d2ae64df0d4f","AWS","INTERMEDIATE"
"4dcff6bc-3916-44db-9efa-42e450798902","Docker","INTERMEDIATE"
"63053b05-1aab-42f4-b0b6-91d2c6048b36","Java","ADVANCED"
"ee4b584a-c100-4c65-994d-95546b9e7f6f","Cypress","INTERMEDIATE"
"ff1ecb31-87d7-4456-a448-7bc92a0f2ec4","Docker","ADVANCED"
"8b8c3526-5a51-4b24-b69b-e903a1c5877a","Adobe XD","INTERMEDIATE"
"8b8c3526-5a51-4b24-b69b-e903a1c5877a","HTML5","INTERMEDIATE"
"7cbf3d30-b1cf-46ad-bc44-bf1749a1b08d","Airflow","NOVICE"
"8b8c3526-5a51-4b24-b69b-e903a1c5877a","Mobile Design","ADVANCED"
"8b8c3526-5a51-4b24-b69b-e903a1c5877a","Sketch","INTERMEDIATE"
"8b8c3526-5a51-4b24-b69b-e903a1c5877a","Photoshop","ADVANCED"
"8b8c3526-5a51-4b24-b69b-e903a1c5877a","Usability Testing","ADVANCED"
"8b8c3526-5a51-4b24-b69b-e903a1c5877a","Web Design","ADVANCED"
"c777661c-3351-4de0-b115-9898ff62d1d8","Photography","INTERMEDIATE"
"8b8c3526-5a51-4b24-b69b-e903a1c5877a","Personas","ADVANCED"
"8b8c3526-5a51-4b24-b69b-e903a1c5877a","Communication","ADVANCED"
"8b8c3526-5a51-4b24-b69b-e903a1c5877a","A/B Testing","ADVANCED"
"8b8c3526-5a51-4b24-b69b-e903a1c5877a","Figma","ADVANCED"
"70fdc0cc-8ac3-4471-a07e-358ade292063","UX Workshops","INTERMEDIATE"
"70fdc0cc-8ac3-4471-a07e-358ade292063","Guerilla Testing","NOVICE"
"70fdc0cc-8ac3-4471-a07e-358ade292063","Proto-Personas","ADVANCED"
"70fdc0cc-8ac3-4471-a07e-358ade292063","UX Client Workshops","INTERMEDIATE"
"ee4b584a-c100-4c65-994d-95546b9e7f6f","TestNG","ADVANCED"
"4dcff6bc-3916-44db-9efa-42e450798902","Linux kernel headers","INTERMEDIATE"
"4dcff6bc-3916-44db-9efa-42e450798902","LDAP","INTERMEDIATE"
"80a18e1d-34b5-46ae-ab44-2c9d1a16258b","English","ADVANCED"
"6f62484a-a2e3-42ca-a0db-9e8f8f62e744","github","ADVANCED"
"ee4b584a-c100-4c65-994d-95546b9e7f6f","github","INTERMEDIATE"
"387f8efa-aee8-430f-9d2b-555980530f08","Jira","ADVANCED"
"4dcff6bc-3916-44db-9efa-42e450798902","C++","ADVANCED"
"387f8efa-aee8-430f-9d2b-555980530f08","Web Driver IO","INTERMEDIATE"
"6f62484a-a2e3-42ca-a0db-9e8f8f62e744","PHP","INTERMEDIATE"
"80a18e1d-34b5-46ae-ab44-2c9d1a16258b","Java","NOVICE"
"80a18e1d-34b5-46ae-ab44-2c9d1a16258b","Perl","NOVICE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Express","INTERMEDIATE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","MongoDB","NOVICE"
"8040ea90-061a-48e0-9d2f-d2d9337834e2","Spanish","EXPERT"
"01df1992-e62a-4c58-936a-50099ca9ac52","SpringBoot","INTERMEDIATE"
"974b9f03-7ffb-4811-b7c6-87aeae34e77b","Java","INTERMEDIATE"
"974b9f03-7ffb-4811-b7c6-87aeae34e77b","MySQL","INTERMEDIATE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Java","INTERMEDIATE"
"387f8efa-aee8-430f-9d2b-555980530f08","Robot Framework","INTERMEDIATE"
"4a9859b0-a3af-4559-af26-1ab942e92516","Jenkins","NOVICE"
"63053b05-1aab-42f4-b0b6-91d2c6048b36","Jenkins","ADVANCED"
"01df1992-e62a-4c58-936a-50099ca9ac52","Node.js","INTERMEDIATE"
"2bc58081-3a26-468f-aad5-b5f8d2ae08a7","Linux","ADVANCED"
"e4442cb2-81b1-4eb6-b888-d2256d2f4901","PowerBI","NOVICE"
"275dc41d-38f3-4cd9-b583-51b5bfad033c","DataFlow","ADVANCED"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","JavaScript","INTERMEDIATE"
"275dc41d-38f3-4cd9-b583-51b5bfad033c","Document Classification","INTERMEDIATE"
"80a18e1d-34b5-46ae-ab44-2c9d1a16258b","Scrum","EXPERT"
"8b0d07fb-4a0e-4889-a43d-d2ae64df0d4f","MongoDB","INTERMEDIATE"
"01df1992-e62a-4c58-936a-50099ca9ac52","Angular","INTERMEDIATE"
"01df1992-e62a-4c58-936a-50099ca9ac52","Python","INTERMEDIATE"
"01df1992-e62a-4c58-936a-50099ca9ac52","JavaScript","INTERMEDIATE"
"01df1992-e62a-4c58-936a-50099ca9ac52","PostgreSQL","INTERMEDIATE"
"01df1992-e62a-4c58-936a-50099ca9ac52","Azure","INTERMEDIATE"
"01df1992-e62a-4c58-936a-50099ca9ac52","Bash","INTERMEDIATE"
"01df1992-e62a-4c58-936a-50099ca9ac52","Continuous Integration","INTERMEDIATE"
"01df1992-e62a-4c58-936a-50099ca9ac52","TypeScript","INTERMEDIATE"
"01df1992-e62a-4c58-936a-50099ca9ac52","React","NOVICE"
"80a18e1d-34b5-46ae-ab44-2c9d1a16258b","Spanish","EXPERT"
"81004abb-0743-4d65-80da-3177422b6a04","Design patterns","INTERMEDIATE"
"8b0d07fb-4a0e-4889-a43d-d2ae64df0d4f","Photoshop","ADVANCED"
"8b0d07fb-4a0e-4889-a43d-d2ae64df0d4f","AngularJs","ADVANCED"
"81004abb-0743-4d65-80da-3177422b6a04","Prototyping","INTERMEDIATE"
"a836265c-b982-487c-9a24-a50bc222805c","AngularJs","INTERMEDIATE"
"a836265c-b982-487c-9a24-a50bc222805c","English","INTERMEDIATE"
"01df1992-e62a-4c58-936a-50099ca9ac52","Sonarqube","INTERMEDIATE"
"6f62484a-a2e3-42ca-a0db-9e8f8f62e744",".NET Core","INTERMEDIATE"
"c777661c-3351-4de0-b115-9898ff62d1d8","Sales","INTERMEDIATE"
"01df1992-e62a-4c58-936a-50099ca9ac52","Docker","ADVANCED"
"6f62484a-a2e3-42ca-a0db-9e8f8f62e744",".NET","INTERMEDIATE"
"3f9b5c5a-23ae-464e-b940-890692d6b6a4","Git","INTERMEDIATE"
"a836265c-b982-487c-9a24-a50bc222805c","Ruby","NOVICE"
"a836265c-b982-487c-9a24-a50bc222805c","Bootstrap","ADVANCED"
"a836265c-b982-487c-9a24-a50bc222805c","Jenkins","INTERMEDIATE"
"a836265c-b982-487c-9a24-a50bc222805c","CSS","ADVANCED"
"a836265c-b982-487c-9a24-a50bc222805c","PHP","ADVANCED"
"a836265c-b982-487c-9a24-a50bc222805c","apache","INTERMEDIATE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Node.js","INTERMEDIATE"
"a836265c-b982-487c-9a24-a50bc222805c","C++","INTERMEDIATE"
"a836265c-b982-487c-9a24-a50bc222805c","Git","INTERMEDIATE"
"a836265c-b982-487c-9a24-a50bc222805c","Linux","INTERMEDIATE"
"3f9b5c5a-23ae-464e-b940-890692d6b6a4","Kotlin","ADVANCED"
"387f8efa-aee8-430f-9d2b-555980530f08","NUnit","ADVANCED"
"8b0d07fb-4a0e-4889-a43d-d2ae64df0d4f","JavaScript","ADVANCED"
"a836265c-b982-487c-9a24-a50bc222805c","MySQL","ADVANCED"
"2cd54070-6a2e-4125-a57c-0186117ce8a2","AWS Cloudformation","NOVICE"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","Python","INTERMEDIATE"
"8b0d07fb-4a0e-4889-a43d-d2ae64df0d4f","C++","INTERMEDIATE"
"fa23a09f-8e5e-4b18-bf56-58ed338e2225","Collaboration","INTERMEDIATE"
"8b0d07fb-4a0e-4889-a43d-d2ae64df0d4f","DynamoDB","INTERMEDIATE"
"a836265c-b982-487c-9a24-a50bc222805c","Groovy","NOVICE"
"87c111e8-2edc-47f0-b81c-218d2e670860","Java","NOVICE"
"a836265c-b982-487c-9a24-a50bc222805c","Jira","INTERMEDIATE"
"ff1ecb31-87d7-4456-a448-7bc92a0f2ec4","Superset","INTERMEDIATE"
"70fdc0cc-8ac3-4471-a07e-358ade292063","Multimedia Production","INTERMEDIATE"
"70fdc0cc-8ac3-4471-a07e-358ade292063","Communication","ADVANCED"
"70fdc0cc-8ac3-4471-a07e-358ade292063","A/B Testing","INTERMEDIATE"
"70fdc0cc-8ac3-4471-a07e-358ade292063","Icon Design","ADVANCED"
"70fdc0cc-8ac3-4471-a07e-358ade292063","Presentation Skills","EXPERT"
"70fdc0cc-8ac3-4471-a07e-358ade292063","Prototyping","EXPERT"
"70fdc0cc-8ac3-4471-a07e-358ade292063","Scrum","ADVANCED"
"70fdc0cc-8ac3-4471-a07e-358ade292063","UX Writing","INTERMEDIATE"
"70fdc0cc-8ac3-4471-a07e-358ade292063","User Story Mapping","NOVICE"
"70fdc0cc-8ac3-4471-a07e-358ade292063","Web Design","EXPERT"
"be4a4c07-ffd8-4011-b810-3cc359ce94b6","d3.js","NOVICE"
"8b0d07fb-4a0e-4889-a43d-d2ae64df0d4f","Sonarqube","INTERMEDIATE"
"8b56e609-3c93-4976-93f4-d7459900eefa","github","ADVANCED"
"7cbf3d30-b1cf-46ad-bc44-bf1749a1b08d","AWS EMR","NOVICE"
"87c111e8-2edc-47f0-b81c-218d2e670860","github","ADVANCED"
"7cbf3d30-b1cf-46ad-bc44-bf1749a1b08d","AWS Glue","NOVICE"
"87c111e8-2edc-47f0-b81c-218d2e670860","Python","NOVICE"
"87c111e8-2edc-47f0-b81c-218d2e670860","C#","NOVICE"
"87c111e8-2edc-47f0-b81c-218d2e670860","GraphQL","NOVICE"
"ce10462d-714b-4a98-80a9-a6c90e12e261","Go","EXPERT"
"6f4d1794-16ea-4f90-961e-62f459255f1b","Java","ADVANCED"
"073ca485-810d-4d01-8eb5-fdd95c2434fa","Swagger","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","GCP","EXPERT"
"2cd54070-6a2e-4125-a57c-0186117ce8a2","Serverless","EXPERT"
"187c9b23-fdca-4d84-b484-33b0613eb879","Laravel","NOVICE"
"87c111e8-2edc-47f0-b81c-218d2e670860","Jest","ADVANCED"
"e4442cb2-81b1-4eb6-b888-d2256d2f4901","Data Analysis","INTERMEDIATE"
"8b0d07fb-4a0e-4889-a43d-d2ae64df0d4f","Spring","ADVANCED"
"8b0d07fb-4a0e-4889-a43d-d2ae64df0d4f","Kinesis","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","Azure","INTERMEDIATE"
"ce10462d-714b-4a98-80a9-a6c90e12e261","CircleCI","INTERMEDIATE"
"ce10462d-714b-4a98-80a9-a6c90e12e261","PugJs","INTERMEDIATE"
"ce10462d-714b-4a98-80a9-a6c90e12e261","GraphQL","INTERMEDIATE"
"ce10462d-714b-4a98-80a9-a6c90e12e261","Java","INTERMEDIATE"
"ce10462d-714b-4a98-80a9-a6c90e12e261","PHP","INTERMEDIATE"
"ce10462d-714b-4a98-80a9-a6c90e12e261","PostgreSQL","INTERMEDIATE"
"8b0d07fb-4a0e-4889-a43d-d2ae64df0d4f","JUnit","ADVANCED"
"6f62484a-a2e3-42ca-a0db-9e8f8f62e744","Azure","INTERMEDIATE"
"6f62484a-a2e3-42ca-a0db-9e8f8f62e744","Django","INTERMEDIATE"
"6f62484a-a2e3-42ca-a0db-9e8f8f62e744","Flask","INTERMEDIATE"
"6f4d1794-16ea-4f90-961e-62f459255f1b","JavaScript","INTERMEDIATE"
"6f4d1794-16ea-4f90-961e-62f459255f1b","Python","INTERMEDIATE"
"6f4d1794-16ea-4f90-961e-62f459255f1b","Ruby on Rails","INTERMEDIATE"
"6f4d1794-16ea-4f90-961e-62f459255f1b","Spring","INTERMEDIATE"
"7cbf3d30-b1cf-46ad-bc44-bf1749a1b08d","AWS Lambda","NOVICE"
"ce10462d-714b-4a98-80a9-a6c90e12e261","AWS EC2","EXPERT"
"70fdc0cc-8ac3-4471-a07e-358ade292063","Photoshop","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","AWS CodeBuild","INTERMEDIATE"
"ce10462d-714b-4a98-80a9-a6c90e12e261","AWS CodeDeploy","INTERMEDIATE"
"ce10462d-714b-4a98-80a9-a6c90e12e261","AWS CodePipeline","INTERMEDIATE"
"ee4b584a-c100-4c65-994d-95546b9e7f6f","Sauce Labs","INTERMEDIATE"
"ce10462d-714b-4a98-80a9-a6c90e12e261","AWS SES","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","DNS","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","Scrum","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","SSL / TLS","ADVANCED"
"fe233c78-e3d4-494c-bc1a-c1d94bd3439c","LESS","NOVICE"
"6f4d1794-16ea-4f90-961e-62f459255f1b","Spanish","EXPERT"
"6f4d1794-16ea-4f90-961e-62f459255f1b","MySQL","ADVANCED"
"6f4d1794-16ea-4f90-961e-62f459255f1b","NoSQL DBs","ADVANCED"
"6f4d1794-16ea-4f90-961e-62f459255f1b","PostgreSQL","ADVANCED"
"6f4d1794-16ea-4f90-961e-62f459255f1b","Ruby","ADVANCED"
"80a18e1d-34b5-46ae-ab44-2c9d1a16258b","PostgreSQL","NOVICE"
"6f4d1794-16ea-4f90-961e-62f459255f1b","Linux","ADVANCED"
"6f4d1794-16ea-4f90-961e-62f459255f1b","AWS","EXPERT"
"ce10462d-714b-4a98-80a9-a6c90e12e261","DynamoDB","ADVANCED"
"40197f74-8a7d-4cdb-ad67-d3cdd8585765","Ruby on Rails","NOVICE"
"ce10462d-714b-4a98-80a9-a6c90e12e261","Continuous Integration","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","Bash","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","Docker","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","Git","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","HTML5","ADVANCED"
"387f8efa-aee8-430f-9d2b-555980530f08","Postman","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","Linux","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","MongoDB","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","MySQL","ADVANCED"
"387f8efa-aee8-430f-9d2b-555980530f08","Jenkins","NOVICE"
"94b62782-e971-4800-a57c-e09389232282","App/Play Store process","INTERMEDIATE"
"94b62782-e971-4800-a57c-e09389232282","C++","NOVICE"
"94b62782-e971-4800-a57c-e09389232282","Apollo","INTERMEDIATE"
"94b62782-e971-4800-a57c-e09389232282","Objective-c","NOVICE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Visual Basic","EXPERT"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Scala","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","BigQuery","INTERMEDIATE"
"ce10462d-714b-4a98-80a9-a6c90e12e261","AWS Cloudwatch","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","AWS IAM","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","AWS Lambda","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","AWS S3","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","AWS Route53","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","English","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","github","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","RethinkDB","ADVANCED"
"ce10462d-714b-4a98-80a9-a6c90e12e261","AWS ECS","EXPERT"
"94b62782-e971-4800-a57c-e09389232282","Dependencies injections","ADVANCED"
"94b62782-e971-4800-a57c-e09389232282","Mobile Design","INTERMEDIATE"
"94b62782-e971-4800-a57c-e09389232282","Verbal English Proficiency","ADVANCED"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Dataflow Streaming","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Stackdriver","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","NPM scripts","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Delphi","ADVANCED"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Swagger","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c",".NET","EXPERT"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Hibernate","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Tensorflow","NOVICE"
"3c44b633-7efa-4012-9b53-58373c591ce5","Browser Stack","INTERMEDIATE"
"0197e4e7-5feb-4bf8-a375-9dd63acfe72f","Python","ADVANCED"
"94b62782-e971-4800-a57c-e09389232282","Continuous Integration","INTERMEDIATE"
"94b62782-e971-4800-a57c-e09389232282","GraphQL","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Linux","ADVANCED"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","TypeScript","ADVANCED"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","C#","EXPERT"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","C++","ADVANCED"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Node.js","ADVANCED"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","MySQL","EXPERT"
"8b66a07c-9ec4-41cb-b313-4a360f91c5cc","PostgreSQL","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","PostgreSQL","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Azure","ADVANCED"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","GKE","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Git","ADVANCED"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","jQuery","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Webpack","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","MongoDB","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Ruby on Rails","NOVICE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Jenkins","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","CSS","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Python","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Bash","INTERMEDIATE"
"61c7fd99-6217-466d-a222-6aea8e61c3b9","SQL Server","NOVICE"
"61c7fd99-6217-466d-a222-6aea8e61c3b9","PostgreSQL","NOVICE"
"61c7fd99-6217-466d-a222-6aea8e61c3b9","Docker","NOVICE"
"61c7fd99-6217-466d-a222-6aea8e61c3b9","Jenkins","NOVICE"
"c777661c-3351-4de0-b115-9898ff62d1d8","SOAP","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Pub/Sub","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Azure Blob Storage","INTERMEDIATE"
"2dc78c1d-73b3-41b5-879b-a181c3db2e19","Prototyping","ADVANCED"
"2dc78c1d-73b3-41b5-879b-a181c3db2e19","English","EXPERT"
"94b62782-e971-4800-a57c-e09389232282","MVC framework","ADVANCED"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Presentation Skills","INTERMEDIATE"
"607090f6-6c91-4cc3-9f1f-7a157e44acd1","Symfony","INTERMEDIATE"
"76126dff-9772-4520-b66e-86f258a71c9e","Sass","INTERMEDIATE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","Accessibility","INTERMEDIATE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","github","INTERMEDIATE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","JSON","INTERMEDIATE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","Mobile Design","INTERMEDIATE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","Express","INTERMEDIATE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","Firebase","INTERMEDIATE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","jQuery","INTERMEDIATE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","GraphQL","INTERMEDIATE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","HTML5","INTERMEDIATE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","JavaScript","INTERMEDIATE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","MongoDB","INTERMEDIATE"
"5f6d5257-decf-4bae-90d1-0d2ede549284","Node.js","INTERMEDIATE"
"d1d32714-8854-4ba3-bb6b-082862305ac7","Project Management Professional (PMP)","ADVANCED"
"ff1ecb31-87d7-4456-a448-7bc92a0f2ec4","TypeScript","INTERMEDIATE"
"83f5a976-ba1b-4b3a-8862-0c03e5d8eb6c","Kubernetes","INTERMEDIATE"
"6f62484a-a2e3-42ca-a0db-9e8f8f62e744","Docker","INTERMEDIATE"
"fe233c78-e3d4-494c-bc1a-c1d94bd3439c","SQL Server","NOVICE"
